Sex code,Date of birth,Marital status,Household status,Ethnic Origin,Disability,No of TV Sets,No of VCRs,No of PVRs,No of DVDs,Social Class,Presence of Children,Number of DVD Recorders,Number of DVD Players,Number of Sky PVRs,Number of other PVRs,Broadband,Aire@Morning,Aire@Daytime,Aire@Early Fringe,Aire@Late Fringe,Aire@Prime,Aire@Late Night,Aire@Overnight,Cable@Morning,Cable@Daytime,Cable@Early Fringe,Cable@Late Fringe,Cable@Prime,Cable@Late Night,Cable@Overnight,Deportes@Morning,Deportes@Daytime,Deportes@Early Fringe,Deportes@Late Fringe,Deportes@Prime,Deportes@Late Night,Deportes@Overnight,Infantil@Morning,Infantil@Daytime,Infantil@Early Fringe,Infantil@Late Fringe,Infantil@Prime,Infantil@Late Night,Infantil@Overnight
2,1931-12-01,2,4,1,2,1,1,0,0,AB,1,0,0,0,0,2,0.0,201.0,216.0,683.0,188.0,0.0,0.0,0.0,2490.0,2446.0,2911.0,2175.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1953-09-01,1,2,10,3,1,0,1,0,C1,1,0,0,0,1,1,0.0,881.0,1821.0,2781.0,2633.0,111.0,0.0,5.0,1115.0,415.0,398.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012-10-01,2,1,1,3,3,0,1,2,D ,3,0,2,1,0,1,2.0,5.0,1.0,0.0,0.0,0.0,0.0,77.0,109.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,134.0,0.0,12.0,50.0,172.0,912.0
2,1959-05-01,1,2,1,1,2,0,1,2,C2,1,0,2,0,1,1,0.0,533.0,1753.0,1125.0,1925.0,202.0,0.0,0.0,0.0,514.0,126.0,1056.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2008-05-01,2,1,1,2,3,1,2,0,C2,7,0,0,2,0,1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,83.0,2.0,76.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,37.0,41.0,49.0,0.0,0.0,198.0
1,1971-06-01,1,3,10,3,1,0,1,0,AB,1,0,0,0,1,1,23.0,535.0,97.0,455.0,1996.0,421.0,0.0,146.0,170.0,32.0,110.0,475.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1941-06-01,2,4,1,3,1,0,1,0,D ,1,0,0,0,1,2,0.0,200.0,964.0,2108.0,1963.0,926.0,38.0,0.0,244.0,281.0,159.0,1014.0,700.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1943-08-01,1,2,1,3,4,0,2,4,C2,1,0,4,0,2,1,190.0,2372.0,1287.0,800.0,2232.0,152.0,0.0,0.0,252.0,81.0,83.0,571.0,77.0,0.0,0.0,153.0,55.0,0.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1,1952-06-01,2,4,1,3,1,0,1,0,C2,1,0,0,1,1,1,939.0,3629.0,2157.0,2032.0,399.0,0.0,1945.0,73.0,291.0,0.0,27.0,18.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1962-06-01,1,3,1,3,2,0,2,0,C2,1,0,0,2,0,1,566.0,1590.0,1061.0,861.0,983.0,111.0,93.0,4.0,55.0,41.0,296.0,1014.0,216.0,97.0,519.0,194.0,226.0,484.0,535.0,4.0,102.0,47.0,462.0,1.0,0.0,0.0,0.0,0.0
1,1986-04-01,2,4,1,3,1,0,1,1,AB,1,0,1,0,1,1,87.0,114.0,190.0,136.0,415.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1967-04-01,1,4,1,3,2,0,1,0,AB,5,0,0,0,1,1,128.0,523.0,819.0,1723.0,1513.0,294.0,7.0,2.0,1.0,0.0,102.0,566.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0
1,1942-02-01,1,3,1,3,1,0,0,1,C2,1,0,1,0,0,1,0.0,833.0,1779.0,678.0,1404.0,190.0,0.0,4.0,5.0,0.0,1078.0,1038.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1992-07-01,2,1,1,3,1,0,1,0,AB,1,0,0,0,0,1,35.0,58.0,113.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1955-07-01,1,3,1,3,2,0,1,2,C2,1,0,2,0,1,1,226.0,1316.0,679.0,1121.0,1369.0,85.0,2.0,109.0,410.0,21.0,0.0,379.0,7.0,0.0,119.0,259.0,3.0,245.0,201.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1982-08-01,2,1,1,3,3,0,1,0,AB,1,0,0,0,1,1,0.0,74.0,19.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1934-04-01,2,4,1,1,2,0,1,1,E ,1,0,1,1,0,1,874.0,2286.0,742.0,1704.0,744.0,30.0,989.0,2648.0,2753.0,1914.0,1026.0,1119.0,295.0,1241.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2009-05-01,2,1,1,3,1,0,1,1,AB,7,0,1,0,0,1,0.0,0.0,65.0,0.0,0.0,0.0,0.0,13.0,1.0,28.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,152.0,5.0,4.0,0.0,0.0,47.0
2,1947-11-01,2,4,1,3,1,0,0,0,C1,1,0,0,0,0,2,791.0,2064.0,830.0,897.0,1118.0,35.0,164.0,63.0,1982.0,911.0,1422.0,476.0,13.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1934-05-01,1,3,1,3,1,0,0,1,AB,1,0,1,0,0,1,289.0,242.0,188.0,341.0,526.0,0.0,13.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,122.0,420.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1968-02-01,1,2,1,3,1,0,0,0,C2,1,0,0,0,0,1,3010.0,4776.0,1531.0,2201.0,1888.0,33.0,0.0,0.0,43.0,0.0,51.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2010-07-01,2,1,1,3,2,0,1,2,C2,3,0,2,0,1,1,0.0,1243.0,1329.0,947.0,346.0,0.0,0.0,10.0,220.0,23.0,19.0,128.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,139.0,71.0,0.0,0.0,10.0
1,2003-05-01,2,1,1,3,2,0,1,0,C2,5,0,0,0,1,1,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1941-04-01,1,3,1,3,2,2,1,2,C1,1,0,2,0,1,1,570.0,196.0,65.0,13.0,0.0,0.0,0.0,14.0,360.0,751.0,408.0,217.0,7.0,3.0,12.0,547.0,0.0,180.0,8.0,10.0,231.0,73.0,7.0,0.0,21.0,0.0,0.0,31.0
1,2004-03-01,2,1,1,3,2,0,1,0,E ,5,0,0,0,1,1,255.0,314.0,75.0,257.0,287.0,62.0,90.0,0.0,95.0,0.0,18.0,110.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1979-08-01,2,1,1,3,2,0,1,0,AB,1,0,0,0,1,1,0.0,309.0,105.0,167.0,184.0,0.0,0.0,0.0,4.0,208.0,589.0,462.0,101.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168.0,0.0,0.0,2.0,0.0,0.0
1,1941-01-01,2,4,1,3,2,0,2,2,C2,1,0,2,2,0,1,0.0,1200.0,233.0,192.0,794.0,167.0,0.0,702.0,1359.0,955.0,858.0,467.0,48.0,0.0,0.0,1609.0,972.0,1115.0,1845.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1974-01-01,1,4,1,3,3,0,1,2,C2,3,0,2,0,1,1,0.0,125.0,0.0,0.0,0.0,0.0,0.0,87.0,517.0,130.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1971-02-01,1,3,1,3,4,0,2,2,C1,1,0,2,1,1,1,691.0,1262.0,1082.0,1270.0,760.0,0.0,558.0,1.0,138.0,677.0,399.0,1324.0,97.0,1.0,0.0,0.0,24.0,68.0,80.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1978-10-01,1,4,12,3,1,0,0,0,C2,3,0,0,0,0,1,0.0,21.0,0.0,0.0,135.0,0.0,0.0,15.0,6.0,1.0,0.0,251.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1940-06-01,1,2,1,3,2,0,1,0,C1,1,0,0,1,0,1,630.0,3143.0,2003.0,2228.0,2836.0,382.0,43.0,267.0,121.0,5.0,385.0,131.0,90.0,63.0,28.0,1144.0,158.0,140.0,170.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1972-07-01,1,3,1,3,1,0,1,0,C2,5,0,0,0,1,1,15.0,1.0,0.0,0.0,205.0,0.0,0.0,47.0,281.0,98.0,79.0,0.0,0.0,0.0,0.0,24.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1952-12-01,2,4,1,1,1,0,1,1,E ,1,0,1,0,1,1,2662.0,4323.0,1130.0,969.0,1104.0,819.0,1167.0,818.0,1284.0,1350.0,847.0,1915.0,913.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1951-11-01,2,4,10,3,1,0,0,0,C2,1,0,0,0,0,1,13.0,293.0,371.0,514.0,872.0,175.0,80.0,97.0,729.0,55.0,314.0,1125.0,91.0,149.0,0.0,1529.0,408.0,1277.0,712.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2,1981-09-01,2,1,3,3,1,0,1,1,C1,1,0,1,1,0,1,0.0,281.0,303.0,480.0,961.0,61.0,0.0,53.0,795.0,100.0,753.0,1720.0,560.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,10.0,48.0,2.0,0.0,1.0,0.0,0.0
1,1939-05-01,2,4,1,3,1,0,0,1,C1,1,1,0,0,0,1,50.0,1566.0,1267.0,1223.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1964-12-01,1,2,1,3,3,1,1,2,C1,5,1,2,0,1,1,0.0,0.0,0.0,2.0,132.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1967-05-01,1,2,1,3,1,0,1,0,C1,5,0,0,1,1,1,0.0,83.0,98.0,832.0,1497.0,19.0,0.0,0.0,89.0,0.0,125.0,661.0,6.0,0.0,0.0,7.0,215.0,106.0,296.0,16.0,0.0,0.0,6.0,0.0,39.0,6.0,0.0,0.0
1,1987-03-01,1,4,10,3,1,0,1,0,C2,1,0,0,0,1,1,82.0,96.0,148.0,0.0,30.0,84.0,0.0,12.0,39.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1938-02-01,2,4,1,3,1,0,1,1,C1,1,0,1,1,0,1,681.0,1563.0,2121.0,1302.0,2647.0,70.0,0.0,0.0,17.0,1.0,408.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1982-09-01,2,4,1,3,2,0,0,0,D ,1,0,0,0,0,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,29.0,134.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1993-02-01,1,4,1,3,3,0,1,0,C1,1,0,0,1,0,1,0.0,12.0,116.0,272.0,20.0,4.0,4.0,0.0,0.0,0.0,14.0,202.0,118.0,406.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2,2002-08-01,2,1,1,3,2,1,1,1,C1,5,0,1,1,0,1,7.0,60.0,31.0,382.0,145.0,39.0,0.0,0.0,19.0,131.0,85.0,590.0,113.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,80.0,4.0,27.0,0.0,0.0
1,1973-07-01,1,3,1,3,1,0,1,0,AB,3,0,0,1,0,1,117.0,457.0,280.0,260.0,821.0,0.0,0.0,0.0,231.0,74.0,111.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1991-08-01,2,4,1,3,1,0,1,0,D ,3,0,0,1,0,1,3.0,214.0,0.0,1491.0,1076.0,0.0,0.0,302.0,385.0,0.0,545.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1950-04-01,1,3,1,3,1,0,0,1,C1,1,0,1,0,0,1,0.0,418.0,1734.0,1095.0,3967.0,43.0,0.0,0.0,49.0,54.0,506.0,839.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1960-04-01,1,1,1,1,4,0,1,0,E ,1,0,0,1,1,1,699.0,1084.0,1222.0,1706.0,2071.0,661.0,75.0,836.0,1067.0,230.0,24.0,278.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1960-12-01,1,3,8,3,4,0,0,1,AB,1,0,1,0,0,1,0.0,58.0,27.0,5.0,1138.0,500.0,0.0,0.0,36.0,0.0,67.0,324.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1957-04-01,1,1,1,3,1,0,0,1,C2,1,0,1,0,0,1,31.0,0.0,69.0,105.0,63.0,22.0,0.0,288.0,5.0,80.0,322.0,654.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1962-06-01,1,2,1,3,2,0,1,1,AB,1,0,1,1,0,1,250.0,704.0,1816.0,1516.0,1800.0,48.0,0.0,0.0,257.0,165.0,225.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1957-09-01,1,1,2,3,1,0,1,0,D ,1,0,0,1,0,1,268.0,363.0,178.0,325.0,860.0,360.0,135.0,1221.0,406.0,101.0,547.0,1827.0,867.0,690.0,673.0,510.0,726.0,1152.0,2338.0,744.0,135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1949-07-01,2,4,1,3,1,0,0,1,E ,1,0,1,0,0,1,0.0,5.0,0.0,23.0,46.0,0.0,0.0,149.0,43.0,23.0,186.0,0.0,75.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1977-02-01,1,3,1,3,1,0,1,4,C1,5,0,4,0,1,1,552.0,808.0,79.0,309.0,915.0,87.0,6.0,46.0,124.0,203.0,622.0,627.0,175.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,13.0,24.0,0.0,0.0
2,1948-12-01,2,4,1,3,3,0,1,1,C1,1,0,1,1,0,1,494.0,926.0,288.0,281.0,137.0,30.0,0.0,1419.0,1608.0,623.0,541.0,684.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,230.0,250.0,71.0,2.0,0.0,0.0
1,1937-05-01,1,3,1,3,2,0,1,0,C1,1,0,0,1,0,1,25.0,275.0,24.0,83.0,173.0,11.0,0.0,13.0,42.0,13.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1947-06-01,2,1,1,3,3,0,0,1,E ,1,0,1,0,0,1,4071.0,4202.0,1578.0,1172.0,1924.0,97.0,0.0,0.0,13.0,855.0,178.0,554.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1947-06-01,1,3,1,3,2,0,1,0,C1,1,0,0,0,1,1,103.0,4217.0,3789.0,1699.0,1419.0,40.0,0.0,10.0,189.0,4.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1968-06-01,1,3,1,3,2,0,1,0,C2,5,0,0,0,1,1,143.0,923.0,902.0,1144.0,1447.0,0.0,37.0,97.0,428.0,89.0,97.0,337.0,3.0,29.0,476.0,900.0,420.0,81.0,106.0,20.0,778.0,39.0,21.0,11.0,0.0,0.0,0.0,0.0
1,1952-12-01,1,3,1,3,3,0,1,2,AB,1,0,2,1,0,1,794.0,5022.0,1781.0,2589.0,3603.0,1748.0,767.0,0.0,92.0,0.0,84.0,277.0,972.0,13.0,89.0,1445.0,756.0,662.0,835.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1989-06-01,2,4,1,3,1,0,0,0,D ,3,0,0,0,0,1,107.0,155.0,0.0,373.0,238.0,47.0,0.0,282.0,491.0,1.0,255.0,1457.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1,1962-11-01,1,3,1,3,2,0,1,1,AB,1,0,1,0,1,1,168.0,615.0,300.0,309.0,920.0,150.0,121.0,707.0,1400.0,310.0,726.0,673.0,371.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1977-03-01,1,3,1,3,2,0,1,0,C1,8,0,0,1,0,1,20.0,97.0,0.0,1.0,99.0,1.0,10.0,234.0,796.0,338.0,448.0,1485.0,313.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,329.0,111.0,29.0,37.0,0.0,0.0
2,2010-05-01,2,1,1,3,3,0,1,0,C2,7,0,0,0,1,1,2.0,40.0,134.0,856.0,315.0,0.0,0.0,841.0,943.0,889.0,652.0,239.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1947-06-01,1,3,1,3,2,0,2,1,AB,1,0,1,2,0,1,0.0,13.0,68.0,12.0,6.0,1.0,0.0,0.0,393.0,0.0,353.0,267.0,255.0,305.0,0.0,0.0,47.0,0.0,9.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2,1995-10-01,2,1,1,3,2,0,2,2,D ,1,0,2,2,0,1,0.0,0.0,66.0,6.0,26.0,0.0,0.0,247.0,260.0,31.0,228.0,41.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,144.0,0.0,0.0,19.0,15.0,52.0
1,1966-09-01,1,3,1,3,3,0,1,3,C1,1,0,3,0,1,1,403.0,158.0,45.0,540.0,2617.0,17.0,0.0,0.0,0.0,1.0,6.0,92.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1949-01-01,2,4,1,2,1,0,1,0,E ,1,0,0,0,1,1,174.0,273.0,455.0,277.0,422.0,124.0,8.0,495.0,3111.0,873.0,1697.0,3564.0,1057.0,104.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,2008-07-01,2,1,1,3,4,0,1,3,AB,7,0,3,0,1,1,87.0,87.0,0.0,112.0,133.0,0.0,287.0,106.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,24.0,0.0,0.0
2,1971-09-01,2,4,1,3,2,0,1,2,AB,3,0,2,0,1,1,0.0,133.0,140.0,292.0,1210.0,651.0,35.0,470.0,213.0,184.0,624.0,703.0,505.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
1,1975-09-01,1,4,1,2,1,0,1,0,C2,1,0,0,0,1,1,171.0,802.0,138.0,948.0,1357.0,538.0,2835.0,0.0,9.0,0.0,0.0,361.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1999-06-01,2,1,10,3,1,0,1,1,D ,1,0,1,0,1,1,0.0,255.0,180.0,64.0,235.0,6.0,0.0,0.0,460.0,0.0,18.0,208.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2006-10-01,2,1,1,3,1,0,1,1,C1,5,0,1,1,0,1,577.0,786.0,1274.0,815.0,413.0,160.0,41.0,350.0,1136.0,673.0,524.0,361.0,0.0,0.0,0.0,177.0,5.0,18.0,14.0,0.0,0.0,802.0,0.0,0.0,0.0,0.0,0.0,4.0
1,1973-02-01,2,1,1,3,1,0,1,0,AB,1,0,0,0,1,1,0.0,491.0,0.0,2691.0,2989.0,55.0,0.0,0.0,3.0,0.0,472.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1985-11-01,1,2,8,3,1,0,0,0,C1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1956-07-01,1,2,1,3,2,0,1,0,D ,1,0,0,1,0,1,0.0,396.0,1349.0,2631.0,2460.0,22.0,0.0,0.0,192.0,34.0,123.0,1760.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1949-01-01,1,4,11,3,2,0,1,1,AB,1,0,1,1,0,1,127.0,108.0,539.0,1253.0,1805.0,179.0,2.0,62.0,430.0,1278.0,1226.0,1525.0,254.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1996-01-01,1,2,1,3,2,0,1,1,C2,2,0,1,1,0,1,0.0,789.0,393.0,1961.0,959.0,124.0,0.0,2.0,191.0,324.0,777.0,1437.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,1428.0,133.0,332.0,285.0,0.0,0.0
1,2003-02-01,2,1,10,3,1,0,1,0,C1,5,0,0,1,0,1,0.0,342.0,195.0,290.0,796.0,67.0,63.0,0.0,94.0,2.0,92.0,126.0,1.0,0.0,130.0,829.0,187.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1970-09-01,2,4,1,3,3,0,1,1,C1,5,0,1,1,0,1,0.0,1565.0,1062.0,1714.0,640.0,0.0,0.0,263.0,2306.0,152.0,40.0,598.0,27.0,42.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2,1991-09-01,1,2,1,3,1,0,1,0,C2,2,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,1033.0,301.0,696.0,1144.0,313.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,2554.0,569.0,400.0,168.0,0.0,19.0
1,2008-12-01,2,1,1,3,2,1,2,1,C1,3,0,1,2,0,1,0.0,0.0,12.0,121.0,0.0,0.0,110.0,138.0,0.0,186.0,97.0,79.0,0.0,37.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,48.0,26.0,0.0,0.0,17.0,1.0,0.0
2,1996-04-01,2,2,1,3,4,0,0,0,C1,1,0,0,0,0,1,168.0,1114.0,1366.0,1698.0,550.0,167.0,517.0,207.0,1182.0,1309.0,794.0,2560.0,416.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0
1,1967-10-01,1,3,1,3,1,0,1,0,C2,1,0,0,1,1,1,388.0,634.0,360.0,1300.0,2100.0,503.0,188.0,41.0,133.0,53.0,349.0,353.0,249.0,45.0,39.0,766.0,251.0,215.0,700.0,164.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0
1,1951-03-01,1,3,1,3,2,0,1,0,E ,1,0,0,0,1,1,96.0,757.0,769.0,878.0,1076.0,101.0,0.0,291.0,945.0,874.0,1584.0,983.0,13.0,3.0,34.0,275.0,139.0,147.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1936-03-01,2,4,1,1,1,0,1,1,E ,1,0,1,0,1,1,0.0,32.0,2870.0,2368.0,262.0,0.0,0.0,0.0,19.0,0.0,43.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1983-04-01,1,2,9,3,1,0,1,0,AB,1,0,0,1,0,1,0.0,393.0,67.0,109.0,36.0,0.0,0.0,0.0,52.0,3.0,271.0,394.0,3.0,0.0,0.0,0.0,0.0,56.0,45.0,77.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1959-03-01,1,4,1,3,1,0,1,1,AB,1,0,1,1,0,1,305.0,1600.0,841.0,412.0,919.0,308.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,470.0,11.0,85.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1952-06-01,1,3,1,3,2,0,0,1,C1,1,0,1,0,0,1,846.0,2306.0,683.0,1402.0,3125.0,149.0,0.0,178.0,606.0,141.0,228.0,685.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
